1,1604701376758,1.6046524047851562
2,1604701376759,1.613616943359375
3,1604701376759,1.6078948974609375
4,1604701376760,1.6079902648925781
5,1604701376760,1.6085624694824219
6,1604701376760,1.6139984130859375
7,1604701376760,1.6566753387451172
8,1604701377757,1.6560077667236328
9,1604701377757,1.6561031341552734
10,1604701377757,1.670074462890625
11,1604701377758,1.654958724975586
12,1604701377758,1.656198501586914
13,1604701377758,1.6568660736083984
14,1604701377758,1.6193866729736328
15,1604701377758,1.6117095947265625
16,1604701378762,1.607370376586914
17,1604701379767,1.612091064453125
18,1604701379767,1.6131401062011719
19,1604701379767,1.6135692596435547
20,1604701379768,1.613759994506836
21,1604701379768,1.614522933959961
22,1604701380768,1.6180038452148438
23,1604701380768,1.6643047332763672
24,1604701381771,1.8773078918457031
25,1604701382774,1.8969058990478516
26,1604701382775,1.8970012664794922
27,1604701382775,1.8924236297607422
28,1604701382775,1.8925189971923828
29,1604701382775,1.8926143646240234
30,1604701382775,1.892852783203125
31,1604701383777,1.8907546997070312
32,1604701383777,1.8951416015625
33,1604701384778,1.8996238708496094
34,1604701384778,1.89971923828125
35,1604701384778,1.9005298614501953
36,1604701384778,1.9158363342285156
37,1604701385780,1.912689208984375
38,1604701385780,1.9130229949951172
39,1604701385781,1.913595199584961
40,1604701385781,1.9136905670166016
41,1604701385781,1.9077777862548828
42,1604701385781,1.9078254699707031
43,1604701386784,1.910543441772461
44,1604701386784,1.9053936004638672
45,1604701386784,1.9055366516113281
46,1604701387784,1.908254623413086
47,1604701387784,1.9084453582763672
48,1604701388790,1.9049644470214844
49,1604701388790,1.905059814453125
50,1604701388790,1.9051551818847656
51,1604701389795,1.9080638885498047
52,1604701389795,1.909494400024414
53,1604701389795,1.9097328186035156
54,1604701389795,1.9098281860351562
55,1604701390800,1.9115924835205078
56,1604701390800,1.9118309020996094
57,1604701390800,1.9122123718261719
58,1604701390800,1.9124031066894531
59,1604701390801,1.9124984741210938
60,1604701390801,1.9128799438476562
61,1604701390801,1.9131183624267578
62,1604701391806,1.90887451171875
63,1604701391806,1.9091129302978516
64,1604701391806,1.9109725952148438
65,1604701392808,1.9707202911376953
66,1604701392808,1.97296142578125
67,1604701392808,1.9730567932128906
68,1604701393813,1.9689559936523438
69,1604701393813,1.9694805145263672
70,1604701394817,1.9712448120117188
71,1604701394817,1.9713401794433594
72,1604701394818,1.971435546875
73,1604701394818,1.9718170166015625
74,1604701394818,1.9719123840332031
75,1604701395819,1.9675731658935547
76,1604701395819,1.962137222290039
77,1604701395819,1.9622325897216797
78,1604701396823,1.9578933715820312
79,1604701396824,1.9579887390136719
80,1604701396824,1.9580841064453125
81,1604701396824,1.9581794738769531
82,1604701397829,1.9585609436035156
83,1604701397829,1.9598960876464844
84,1604701397829,1.9607067108154297
85,1604701397829,1.9620418548583984
86,1604701397829,1.9562244415283203
87,1604701398833,1.9532203674316406
88,1604701398833,1.9535541534423828
89,1604701399833,2.009248733520508
90,1604701399833,2.0094871520996094
91,1604701399833,2.00958251953125
92,1604701399833,2.0096778869628906
93,1604701399833,2.0097732543945312
94,1604701400839,1.9993305206298828
95,1604701400839,2.0017623901367188
96,1604701400839,2.004528045654297
97,1604701401844,2.0087718963623047
98,1604701401844,2.008962631225586
99,1604701402849,2.0107269287109375
100,1604701402849,2.0110130310058594
101,1604701402849,2.0112991333007812
102,1604701402849,2.0058631896972656
103,1604701403852,2.001523971557617
104,1604701403852,2.0029544830322266
105,1604701403852,2.0032882690429688
106,1604701403852,2.0033836364746094
107,1604701403852,2.0035743713378906
108,1604701403852,2.0036697387695312
109,1604701404857,2.005434036254883
110,1604701404857,2.0085811614990234
111,1604701404857,2.0095348358154297
112,1604701405865,2.00958251953125
113,1604701405865,2.0112991333007812
114,1604701405865,2.0114898681640625
115,1604701405865,2.011585235595703
116,1604701406866,2.0087242126464844
117,1604701406866,2.010059356689453
118,1604701406866,2.0101547241210938
119,1604701406866,2.0063400268554688
120,1604701406866,2.0064353942871094
121,1604701407867,2.002096176147461
122,1604701407867,1.9979000091552734
123,1604701407867,1.998138427734375
124,1604701408868,1.9999027252197266
125,1604701408868,1.9950389862060547
126,1604701409869,1.9951343536376953
127,1604701409869,1.9909381866455078
128,1604701409869,1.9916057586669922
129,1604701410870,1.987457275390625
130,1604701410870,1.9875526428222656
131,1604701410870,1.9876480102539062
132,1604701410870,1.9877433776855469
133,1604701410871,1.9878387451171875
134,1604701411871,1.989603042602539
135,1604701411871,1.9896984100341797
136,1604701411872,1.9897937774658203
137,1604701411872,1.9899845123291016
138,1604701412874,1.9910335540771484
139,1604701412874,1.9923686981201172
140,1604701413875,1.9889354705810547
141,1604701414875,2.4246692657470703
142,1604701414875,2.468252182006836
143,1604701414875,2.4683475494384766
144,1604701415876,2.5115013122558594
145,1604701415876,2.5115966796875
146,1604701415876,2.5116920471191406
147,1604701416877,2.513551712036133
148,1604701416877,2.5136470794677734
149,1604701416877,2.513742446899414
150,1604701416877,2.5138378143310547
151,1604701417878,2.5156021118164062
152,1604701417878,2.5157928466796875
153,1604701417878,2.516794204711914
154,1604701417878,2.5169849395751953
155,1604701418879,2.5087833404541016
156,1604701418879,2.508878707885742
157,1604701418879,2.5090694427490234
158,1604701418879,2.509164810180664
159,1604701419879,2.511119842529297
160,1604701420881,2.514505386352539
161,1604701420881,2.5146007537841797
162,1604701420882,2.5146961212158203
163,1604701420882,2.514791488647461
164,1604701420882,2.5090694427490234
165,1604701421882,2.5116443634033203
166,1604701421882,2.511739730834961
167,1604701421882,2.5118350982666016
168,1604701421882,2.511930465698242
169,1604701421882,2.512025833129883
170,1604701422882,2.5137901306152344
171,1604701422883,2.513885498046875
172,1604701423884,2.5171756744384766
173,1604701423884,2.511167526245117
174,1604701423884,2.508115768432617
175,1604701423884,2.5101184844970703
176,1604701424889,2.5118350982666016
177,1604701424889,2.512359619140625
178,1604701424889,2.5124549865722656
179,1604701425892,2.5090694427490234
180,1604701425892,2.509164810180664
181,1604701425892,2.509307861328125
182,1604701425892,2.5094985961914062
183,1604701426897,2.505159378051758
184,1604701426897,2.505350112915039
185,1604701426897,2.5054454803466797
186,1604701427897,2.505922317504883
187,1604701427898,2.508258819580078
188,1604701427898,2.5083541870117188
189,1604701428900,2.4991512298583984
190,1604701428900,2.4993896484375
191,1604701428900,2.4994850158691406
192,1604701429905,2.501344680786133
193,1604701429906,2.5014877319335938
194,1604701429906,2.501821517944336
195,1604701429906,2.5042057037353516
196,1604701429906,2.504301071166992
197,1604701430911,2.5064468383789062
198,1604701430911,2.5003433227539062
199,1604701430911,2.501344680786133
200,1604701430912,2.4960994720458984
201,1604701430912,2.4970054626464844
202,1604701431916,2.497434616088867
203,1604701431916,2.492856979370117
204,1604701431916,2.492952346801758
205,1604701431916,2.4930477142333984
206,1604701431916,2.4932384490966797
207,1604701432919,2.4950027465820312
208,1604701432919,2.496480941772461
209,1604701432919,2.497577667236328
210,1604701432919,2.4976730346679688
211,1604701432919,2.498769760131836
212,1604701432919,2.4988651275634766
213,1604701433923,2.50244140625
214,1604701433923,2.5039196014404297
215,1604701434929,2.5056838989257812
216,1604701434929,2.5058746337890625
